title,link,date,category
Directive: 1007.1 Foreign Language Proficiency Awards for Non-Bargaining ICE Law Enforcement Officers,https://www.ice.gov/doclib/foia/policy/1007.1_ForeignLanguageProficiencyAwardsNonbargaining_ICE_LEO.pdf,"Mar 01
2024",N/A
Directive: 1035.1 (6-6.0) Administration and Management of External Audits (Superseded),https://www.ice.gov/doclib/foia/policy/6.6.0_externalAudits.pdf,"Mar 01
2024",N/A
Directive: 1-27.1 Law Enforcement Availability Pay for Criminal Investigators,https://www.ice.gov/doclib/foia/policy/1.27.1_lawEnforcementAvailabilityPayCriminalInvestigators.pdf,"Mar 01
2024",N/A
Directive: 1-27.0 Law Enforcement Availability Pay for Criminal Investigators (Superseded),https://www.ice.gov/doclib/foia/policy/1.27.0_lawEnforcementAvailabilityPayCriminalInvestigators.pdf,"Mar 01
2024",N/A
Directive: 1024.1 (1-2.2) Application of the Law Enforcement Officers Safety Act of 2004 (LEOSA) to Retired Law Enforcement Officers,https://www.ice.gov/doclib/foia/policy/1.2.2_LEOSA.pdf,"Mar 01
2024",N/A
Directive: 1024.1 (1-2.1) Application of the Law Enforcement Officers Safety Act of 2004 (LEOSA) to Retired Law Enforcement Officers (Superseded),https://www.ice.gov/doclib/foia/policy/1.2.1_LEOSA.pdf,"Mar 01
2024",N/A
Directive: 1024.1 (1-2.0) Application of the Law Enforcement Officers Safety Act of 2004 (LEOSA) to Retired Law Enforcement Officers (Superseded),https://www.ice.gov/doclib/foia/policy/1.2.0_LEOSA.pdf,"Mar 01
2024",N/A
Directive: 1005.2 Domestic Violence - Lautenberg Amendment Compliance Policy,https://www.ice.gov/doclib/foia/policy/1005.2_domesticViolenceLautenbergAmendment.pdf,"Mar 01
2024",N/A
Directive: 1002.1 Criminal Investigator Hiring and Career Progression (Superseded),https://www.ice.gov/doclib/foia/policy/1002.1_criminalInvestigatorCareerPath.pdf,"Mar 01
2024",N/A
Directive: 1016.2 Official Passport Processing,https://www.ice.gov/doclib/foia/policy/1016.2_officialPassportProcessing.pdf,"Mar 01
2024",N/A
Directive: 1001.2 ICE Awards Program,https://www.ice.gov/doclib/foia/policy/1001.2_iceAwardsProgram.pdf,"Mar 01
2024",N/A
"Memo: Policies for the Apprehension, Detention and Removal of Undocumented Immigrants  (Nov. 14, 2020)",https://www.ice.gov/doclib/foia/policy/memoProsecutorialDiscretion_Nov14_2020.pdf,"Mar 01
2024",N/A
Guide: Guidelines for the Enforcement of Civil Immigration Law (Sep. 2021),https://www.ice.gov/doclib/foia/policy/guide-EnforcementCivilImmigrationLaw.pdf,"Feb 29
2024",N/A
Directive: 1040.1 Premium Pay Guide v2.0,https://www.ice.gov/doclib/foia/policy/guide-1040-1.pdf,"Feb 29
2024",N/A
Directive: 1037.1 Peer Support Program - Handbook (39 Pages),https://www.ice.gov/doclib/foia/policy/1037.1_PeerSupportProgram_Handbook.pdf,"Feb 29
2024",N/A
Handbook: 1011.1 ICE Forms Management Handbook,https://www.ice.gov/doclib/foia/policy/handbook-1011-1.pdf,"Feb 29
2024",N/A
Directive: 1001.1 ICE Awards Program Handbook,https://www.ice.gov/doclib/foia/policy/handbook-1001-1.pdf,"Feb 29
2024",N/A
Directive: 1031.1 Financial Responsibility for Damage to ICE Academy Government Vehicles by ICE Academy Trainees or Detailees,https://www.ice.gov/doclib/foia/policy/directorate-1031-1.pdf,"Feb 29
2024",N/A
Directive: 1030.1 Difficult-to-Staff Incentive Differential for Personnel in Attaché Offices,https://www.ice.gov/doclib/foia/policy/directorate-1030-1.pdf,"Feb 29
2024",N/A
Directive: 1028.1 Merit Promotion Plan Memo,https://www.ice.gov/doclib/foia/policy/directorate-1028-1.pdf,"Feb 29
2024",N/A
Directive: 1017.1 Recruitment Bonuses,https://www.ice.gov/doclib/foia/policy/directorate-1017-1.pdf,"Feb 29
2024",N/A
Directive: 1014.2 ICE Student Loan Repayment Program,https://www.ice.gov/doclib/foia/policy/directorate-1014-2.pdf,"Feb 29
2024",N/A
"Directive: 1012.1 ICE Screening Criteria for Federal, State or Local Law Enforcement, Correctional, and Mission Support Personnel Supporting ICE Programs",https://www.ice.gov/doclib/foia/policy/directorate-1012-1.pdf,"Feb 29
2024",N/A
Directive: 1011.1 ICE Forms Management,https://www.ice.gov/doclib/foia/policy/directorate-1011-1.pdf,"Feb 29
2024",N/A
Directive: 1009.2 Home-to-Work Transportation,https://www.ice.gov/doclib/foia/policy/directorate-1009-2.pdf,"Feb 29
2024",N/A
Directive: 1009.2 Home-to-Work Transportation (Cancelled),https://www.ice.gov/doclib/foia/policy/directorate-1009-2_cancel.pdf,"Feb 29
2024",N/A
Directive: 1009.1 Home-to-Work Transportation (Superseded),https://www.ice.gov/doclib/foia/policy/directorate-1009-1.pdf,"Feb 29
2024",N/A
Directive: 1008.1 Functions of the Human Capital Office,https://www.ice.gov/doclib/foia/policy/directorate-1008-1.pdf,"Feb 29
2024",N/A
Directive: 1006.1 Emergency Leave Transfer Program,https://www.ice.gov/doclib/foia/policy/directorate-1006-1.pdf,"Feb 29
2024",N/A
Directive: 1005.1 Domestic Violence - Lautenberg Amendment Compliance Policy (Superseded),https://www.ice.gov/doclib/foia/policy/directorate-1005-1.pdf,"Feb 29
2024",N/A
Directive: 1004.1 Creditable Service for Annual Leave Accrual,https://www.ice.gov/doclib/foia/policy/directorate-1004-1.pdf,"Feb 29
2024",N/A
Directive: 1003.1 Administrative Dismissals for Special Civil Activities,https://www.ice.gov/doclib/foia/policy/directorate-1003-1.pdf,"Feb 29
2024",N/A
Directive: 1002.2 Criminal Investigator Hiring and Career Progression,https://www.ice.gov/doclib/foia/policy/directorate-1002-2.pdf,"Feb 29
2024",N/A
Directive: 1001.1 ICE Awards Program (Superseded),https://www.ice.gov/doclib/foia/policy/directorate-1001-1.pdf,"Feb 29
2024",N/A
Directive: 7.5.0 Debarment of Federal Contractors for Unlawful Employment of Undocumented Aliens,https://www.ice.gov/doclib/foia/policy/directorate-7-5-0.pdf,"Feb 29
2024",N/A
"Directive: 002-2021 Delegation of Authority to Provide for the Primary and Secondary Schooling of and Transportation of Dependents of U.S. Immigration and Customs Enforcement Personnel Stationed Outside of the Continental United States, Fiscal Year 2021",https://www.ice.gov/doclib/foia/policy/directorate-002-2021.pdf,"Feb 29
2024",N/A
Directive: 1040.1b Administratively Uncontrollable Overtime Guidance,https://www.ice.gov/doclib/foia/policy/directorate-1040-1b.pdf,"Feb 29
2024",N/A
Directive: 1040.1a Administratively Uncontrollable Overtime Guidance,https://www.ice.gov/doclib/foia/policy/directorate-1040-1a.pdf,"Feb 29
2024",N/A
Directive: 1039.1 Ethics Exit Brief,https://www.ice.gov/doclib/foia/policy/directorate-1039-1.pdf,"Feb 29
2024",N/A
Directive: 1038.1 Employee Exit Clearance Process,https://www.ice.gov/doclib/foia/policy/directorate-1038-1.pdf,"Feb 29
2024",N/A
Directive: 1036.1 ICE Length of Service Awards,https://www.ice.gov/doclib/foia/policy/directorate-1036-1.pdf,"Feb 29
2024",N/A
Directive: 1035.1 Administration and Management of External Audits,https://www.ice.gov/doclib/foia/policy/directorate-1035-1.pdf,"Feb 29
2024",N/A
Directive: 1033.0 Employee Code of Conduct,https://www.ice.gov/doclib/foia/policy/directorate-1033.pdf,"Feb 29
2024",N/A
Guide: ICE FOIA Outlook Quick Steps,https://www.ice.gov/doclib/foia/policy/manual-ICEFOIA-Outlook.pdf,"Feb 29
2024",N/A
Guide: ICE FOIA Outlook Quick Steps Language Guide,https://www.ice.gov/doclib/foia/policy/manual-ICEFOIA-Outlook-LanguageGuide.pdf,"Feb 29
2024",N/A
SOP: ICE FOIA Intake,https://www.ice.gov/doclib/foia/policy/manual-ICEFOIAIntakeSOP.pdf,"Feb 29
2024",N/A
Directive: 1001.1 ICE Awards Program Manual,https://www.ice.gov/doclib/foia/policy/manual-1001-1.pdf,"Feb 29
2024",N/A
SOP: 1014.2 Student Loan Repayment Program,https://www.ice.gov/doclib/foia/policy/manual-104-2.pdf,"Feb 29
2024",N/A
"2024 Mesa Verde ICE Processing Center, Bakersfield, CA - Jan. 9-11, 2024",https://www.ice.gov/doclib/foia/odo-compliance-inspections/mesaVerdeIPC_BakersfieldCA_Jan9-11_2024.pdf,"Feb 29
2024",N/A
"Sherburne County Jail – Jun. 6 – 8, 2023",https://www.ice.gov/doclib/foia/prea_audit/sherburneCoJail_Jun6-8_2023.pdf,"Feb 28
2024",N/A
"2023 Immigration Centers of America (Farmville), Farmville, VA - Dec. 19-21, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/immCntrsAmerica_FarmvilleVA_Dec19-21_2023.pdf,"Feb 15
2024",N/A
"2023 Prairieland Detention Facility, Alvarado, TX - Dec. 19-21, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/prairielandDetFac_AlvaradoTX_Dec19-21_2023.pdf,"Feb 09
2024",N/A
"2023 Bluebonnet Detention Facility, Anson, TX - Dec. 12-14, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/bluebonnetDetFac_AnsonTXDec12-14_2023.pdf,"Feb 09
2024",N/A
"2023 Joe Corley Processing Center, Conroe, TX - Dec. 12-14, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/joeCorleyProcCntr_ConroeTX_Dec12-14_2023.pdf,"Feb 09
2024",N/A
"2023 Rio Grande Detention Center, Laredo, TX - Dec. 19-21, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-RioGrande-LaredoTX-December.pdf,"Feb 07
2024",N/A
"2023 Broward Transitional Center, Pompano Beach, FL - Dec. 12-14, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/browardTransitionalCntr_PompanoBeachFL_Dec12-14_2023.pdf,"Feb 05
2024",N/A
"Lincoln County Detention Center – Apr. 25 – 27, 2023",https://www.ice.gov/doclib/foia/prea_audit/lincolnCoDetCntr_Apr25-27_2023.pdf,"Feb 02
2024",N/A
"Breach Bond Procedures Memorandum - Oct. 17, 2006",https://www.ice.gov/doclib/foia/bonds/breachBondProceduresMemo_Oct17_2006.pdf,"Jan 31
2024",N/A
"Bond Management Handbook - Aug. 19, 2014",https://www.ice.gov/doclib/foia/bonds/bondMgmtHandbook_Aug19_2014.pdf,"Jan 31
2024",N/A
"Bond Lifecycle Management Updates - Oct. 7, 2019",https://www.ice.gov/doclib/foia/bonds/bondLifecyleMgmt_Oct7_2019.pdf,"Jan 31
2024",N/A
2023-11 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2023-11_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2023-10 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2023-10_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2023-12 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2023-12_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2021-09 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2021-09_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2021-08 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2021-08_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2021-07 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2021-07_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2021-06 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2021-06_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2021-04 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2021-04_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2021-03 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2021-03_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2021-02 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2021-02_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2021-01 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2021-01_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-12 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-12_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-11 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-11_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-10 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-10_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-09 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-09_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-08 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-08_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-07 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-07_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-06 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-06_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-05 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-05_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-04 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-04_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-03 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-03_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-02 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-02_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2020-01 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2020-01_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-12 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-12_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-11 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-11_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-10 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-10_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-09 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-09_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-08 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-08_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-07 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-07_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-06 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-06_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-05 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-05_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-04 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-04_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-03 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-03_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-02 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-02_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2019-01 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2019-01_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-12 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-12_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-11 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-11_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-10 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-10_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-09 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-09_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-08 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-08_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-07 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-07_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-06 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-06_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-05 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-05_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-04 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-04_FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-03 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-03_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-02 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-02_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2018-01 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2018-01_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2017-12 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2017-12_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2017-11 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2017-11_ FOIA_Log.xlsx,"Jan 30
2024",N/A
2017-10 FOIA Log,https://www.ice.gov/doclib/foia/icefoialogs/2017-10_ FOIA_Log.xlsx,"Jan 30
2024",N/A
"Hall County Department of Corrections – Feb. 14-16, 2023",https://www.ice.gov/doclib/foia/prea_audit/hallCoDoC_Feb14-16_2023.pdf,"Jan 29
2024",N/A
"2023 Jackson Parish Correctional Center, Jonesboro, LA - Dec. 5-7, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/jacksonParishCorrCntr_JonesboroLA_Dec5-7_2023.pdf,"Jan 29
2024",N/A
"2023 Pickens County Detention Center, Carrollton, AL - Nov. 28-30, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-PickensCounty-CarrolltonAL-November.pdf,"Jan 26
2024",N/A
"2023 T. Don Hutto Residential Center, Taylor, TX - Dec. 12-14, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/tDonHuttoResCntr_TaylorTX_Dec12-14_2023.pdf,"Jan 26
2024",N/A
"2023 CCA Florence Correctional Center, Florence, AZ - Dec. 5-7, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/ccaFlorenceCorrCntr_FlorenceAZ_Dec5-7_2023.pdf,"Jan 26
2024",N/A
"2023 Plymouth County Correctional Facility, Plymouth, MA - Dec. 5-7, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/plymouthCoCorrFac_PlymouthMA_Dec5-7_2023.pdf,"Jan 25
2024",N/A
All DHS Forms,https://www.dhs.gov/find-dhs-forms,"Jan 24
2024",N/A
All ICE Forms,https://www.ice.gov/forms,"Jan 24
2024",N/A
"2023 Finney County Jail, Garden City, KS - Nov. 28-30, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/finneyCoJail_GardenCityKS_Nov28-30_2023.pdf,"Jan 23
2024",N/A
"Stewart Detention Center – Dec. 5-7, 2023",https://www.ice.gov/doclib/foia/prea_audit/stewartDetCntr_Dec5-7_2023.pdf,"Jan 19
2024",N/A
"Torrance County Detention Facility – Sep. 12-14, 2023",https://www.ice.gov/doclib/foia/prea_audit/torranceCoDetFac_Sept12-14_2023.pdf,"Jan 18
2024",N/A
"Hancock County Public Safety Complex – Mar. 28-30, 2023",https://www.ice.gov/doclib/foia/prea_audit/hancockCoPublicSafetyComplex_Mar28-30_2023.pdf,"Jan 16
2024",N/A
"2023 Elizabeth Contract Detention Facility, Elizabeth, NJ - Nov. 28-30, 2023",http://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-ElizabethCDF-ElizabethNJ-November.pdf,"Jan 11
2024",N/A
"2023 Orange County Jail, Goshen, NY - Nov. 28-30, 2023",http://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-OrangeCountyJail-GoshenNY-November.pdf,"Jan 11
2024",N/A
"2023 Montgomery ICE Processing Center, Conroe, TX - Dec 5-7, 2023",http://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-MontgomeryIPC-ConroeTX-December.pdf,"Jan 11
2024",N/A
"2023 River Correctional Center, Ferriday, LA - Nov. 14-16, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-RiverCC-FerridayLA-Nov.pdf,"Jan 08
2024",N/A
"2023 Otero County Processing Center, Chaparral, NM - Nov. 14-16, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-OteroCountyPC-ChaparralNM-Nov.pdf,"Jan 08
2024",N/A
"2023 South Texas Family Processing Center (Dilley), Dilley, TX - Nov. 14-16, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-SouthTexasFRC-DilleyTX-Nov.pdf,"Jan 08
2024",N/A
"2023 Boone County Jail, Burlington, KY - Nov. 14-16, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-BooneCounty-BurlingtonKY-Nov.pdf,"Jan 08
2024",N/A
"2023 Robert A. Deyton Detention Facility, Lovejoy, GA - Nov. 14-16, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/robertDeytonDetFac_LovejoyGA_Nov14-16_2023.pdf,"Jan 04
2024",N/A
"2023 Torrance County Detention Facility, Estancia, NM - Oct. 17-19, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/torranceCoDetFac_EstanciaNM_Oct17-19_2023.pdf,"Dec 28
2023",N/A
"2023 Washington County Detention Center, Fayetteville, AR - Oct. 31-Nov. 2, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/washingtonCoDetCntr_FayettevilleAR_Oct31_Nov2_2023.pdf,"Dec 28
2023",N/A
"2023 Richwood Correctional Center, Monroe, LA - Oct. 31-Nov. 2, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/richwoodCorrCntr_MonroeLA_Oct31_Nov2_2023.pdf,"Dec 28
2023",N/A
"2023 Eloy Federal Contract Facility, Eloy, AZ - Oct. 24-26, 2023",https://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-EloyFCF-EloyAZ-October.pdf,"Dec 19
2023",N/A
"2023 Pottawattamie County Jail, Council Bluffs, IA - Oct. 31 - Nov. 2, 2023",http://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-PottawattamieCounty-CouncilBluffsIA-October.pdf,"Dec 18
2023",N/A
"2023 Washoe County Jail, Reno, NV - Oct. 31 - Nov. 2, 2023",http://www.ice.gov/doclib/foia/odo-compliance-inspections/2023-WashoeCounty-RenoNV-October.pdf,"Dec 18
2023",N/A
"Chase County Detention Center – Feb. 7-9, 2023",https://www.ice.gov/doclib/foia/prea_audit/ChaseCounty_2023.pdf,"Dec 18
2023",N/A
