count,name
0,Greenleaf
0,Hiland
0,Holden
0,Hulbert
0,Linn
0,Hand County-Logan
0,Hand County-Midland
3,Hand County-Miller
0,Hand County-Miller
0,Mondamin
5,Northwest Hand
0,Ohio
1,Ontario
1,Park
0,Hand County-Pearl
0,Plato
0,Hand County-Pleasant Valley
1,Hand County-Ree Heights
0,Hand County-Ree Heights
0,Hand County-Riverside
0,Rockdale
0,Rose Hill
0,Hand County-St. Lawrence
0,Hand County-St. Lawrence
1,Spring Hill
0,Hand County-Spring Lake
0,Hand County-Wessington
0,Wheaton
0,Hand County-York
1,Alexandria
1,Hanson County-Beulah
0,Edgerton
0,Hanson County-Emery
0,Hanson County-Fairview
0,Farmer
0,Fulton
1,Hanson
0,Jasper
0,Plano
0,Hanson County-Pleasant
2,Hanson County-Rosedale
0,Hanson County-Spring Lake
0,Hanson County-Taylor
0,Hanson County-Wayne
0,Worthen
0,Harding County-Buffalo
0,Camp Crook
1,North Harding
0,South Harding
4,Blunt
0,Hughes County-Crow Creek
0,Harrold
1,North Hughes
13,Pierre
0,Raber
2,West Hughes
0,Capital
0,Clayton
0,Cross Plains
0,Dimock
0,Fair
0,Hutchinson County-Foster
19,Freeman
0,German
2,Hutchinson County-Grandview
0,Kassel
0,Kaylor
0,Kulm
0,Hutchinson County-Liberty
0,Menno
0,Milltown
1,Molan
0,Oak Hollow
0,Olivet
0,Parkston
0,Hutchinson County-Pleasant
0,Sharon
0,Silver Lake
0,Starr
0,Susquehanna
0,Sweet
0,Tripp
3,Hutchinson County-Valley
0,Wittenberg
1,Wolf Creek
0,Central Hyde
0,Hyde County-Crow Creek
0,Highmore
0,North Hyde
0,Hyde County-Valley
0,William Hamilton
0,Belvidere
0,Jackson County-Cottonwood
0,Grandview II
0,Jackson County-Interior
0,Jackson County-Interior
0,Jewett
0,Kadoka
0,Northeast Jackson
0,Northwest Jackson
0,Southeast Jackson
0,Southwest Jackson
0,Jackson County-Wall
0,Weta
3,Jerauld County-Alpena
1,Jerauld County-Alpena
0,Anina
0,Jerauld County-Blaine
0,Chery
0,Crow
0,Crow Lake
0,Dale
0,Jerauld County-Franklin
0,Jerauld County-Harmony
0,Lane
0,Jerauld County-Logan
0,Marlar
0,Media
0,Jerauld County-Pleasant
0,Viola
1,Jerauld County-Wessington Springs
0,Jerauld County-Wessington Springs
0,Jones County-Buffalo
0,Central Jones
0,Jones County-Draper
0,Jones County-Draper
0,Dunkel
0,Jones County-Grandview
0,Kolls
0,Mullen
0,Murdo
0,Mussman
0,North Jones
0,Okaton
0,Rich Valley
0,Scovil
0,South Creek
0,Jones County-Virgil
0,Westover
0,Williams Creek
0,Zickrick
4,Kingsbury County-Arlington
0,Kingsbury County-Badger
2,Kingsbury County-Badger
0,Kingsbury County-Baker
0,Bancroft
1,Denver
2,Kingsbury County-De Smet
1,Kingsbury County-De Smet
0,Erwin
0,Esmond
0,Kingsbury County-Hartland
0,Hetland
0,Kingsbury County-Iroquois
0,Kingsbury County-Iroquois
0,Lake Preston
0,Le Sueur
0,Manchester
0,Mathews
0,Oldham
0,Spirit Lake
1,Kingsbury County-Spring Lake
0,Kingsbury County-Whitewood
0,Badus
0,Lake County-Chester
0,Clarno
0,Concord
1,Lake County-Farmington
2,Lake County-Franklin
4,Herman
3,Lake View
1,Le Roy
37,Lake County-Madison
0,Lake County-Nunda
0,Lake County-Nunda
1,Orland
1,Ramona
0,Rutland
0,Lake County-Summit
0,Lake County-Wayne
0,Lake County-Wentworth
0,Lake County-Wentworth
0,Winfred
0,Central City
0,Deadwood
6,Lead
2,North Lawrence
0,St. Onge
1,South Lawrence
3,Spearfish
0,Lawrence County-Whitewood
3,Lincoln County-Beresford
2,Brooklyn
0,Lincoln County-Canton
0,Lincoln County-Canton
0,Lincoln County-Dayton
4,Delapre
1,Delaware
0,Lincoln County-Eden
0,Lincoln County-Fairview
0,Lincoln County-Fairview
1,Lincoln County-Grant
5,Harrisburg
0,Lincoln County-Highland
0,Lincoln County-Hudson
1,La Valley
5,Lennox
1,Lincoln County-Lincoln
0,Lincoln County-Lynn
0,Lincoln County-Norway
1,Lincoln County-Perry
3,Lincoln County-Pleasant
99,Lincoln County-Sioux Falls
5,Lincoln County-Springdale
0,Tea
0,Worthing
0,Bailey
0,Black Dog
0,Central Lyman
0,East Lyman
0,Iona
0,Kennebec
0,Lyman County-Lower Brule
0,Lyman County-Oacoma
0,Lyman County-Oacoma
0,Lyman County-Pleasant
0,Pratt
0,Presho
0,Reliance
0,Rex
0,Rose
0,Vivian
0,West Lyman
0,McCook County-Benton
0,McCook County-Bridgewater
0,McCook County-Bridgewater
0,Brookfield
1,McCook County-Canistota
0,McCook County-Canistota
0,McCook County-Emery
0,McCook County-Grant
0,Greenland
0,McCook County-Jefferson
1,McCook County-Montrose
0,McCook County-Montrose
0,McCook County-Pearl
0,Ramsey
0,McCook County-Richland
2,McCook County-Salem
0,McCook County-Salem
0,Spencer
2,McCook County-Spring Valley
0,Sun Prairie
0,McCook County-Union
0,Carl
0,Central McPherson
0,McPherson County-Eureka
0,Hillsview
0,Hoffman
1,McPherson County-Leola
0,Long Lake
0,Wachter
0,Wacker
0,Weber
0,West McPherson
0,Wetonka
0,Britton
0,Marshall County-Buffalo
0,Marshall County-Dayton
1,Dumarce
0,Marshall County-Eden
0,Marshall County-Eden
0,Fort
0,Marshall County-Hamilton
0,Hickman
2,La Belle
0,Marshall County-Lake
0,Lake City
0,Langford
0,Lowell
1,McKinley
0,Marshall County-Miller
0,Newark
0,Newport
0,Nordland
0,Marshall County-Pleasant Valley
0,Red Iron Lake
0,Marshall County-Sisseton
0,Stena
14,Marshall County-Veblen
5,Marshall County-Veblen
0,Marshall County-Victor
0,Marshall County-Waverly
0,Weston
0,Marshall County-White
0,Wismer
1,Belle Fourche-Cheyenne Valleys
0,Meade County-Box Elder
0,Buffalo Chip
0,Dakota
0,Meade County-Eagle
0,Elm Springs
0,Faith
0,Meade County-Howard
0,Lakeside
0,North Meade
0,Piedmont
0,Smithville
6,Southwest Meade
0,Sturgis
1,Summerset
0,Meade County-Union
0,Upper Red Owl
0,Bad Nation
0,Blackpipe
0,Butte
0,Cedarbutte
0,Central Mellette
0,Cody
0,Mellette County-Fairview
0,Mosher
0,New Surprise Valley
0,Norris
0,Prospect
0,Red Fish
0,Ring Thunder
0,Mellette County-Riverside
0,Rocky Ford
0,Rosebud
0,Running Bird
0,Surprise Valley
0,White River
0,Wood
0,Miner County-Adams
0,Beaver
0,Belleview
0,Miner County-Canova
0,Miner County-Canova
0,Miner County-Carthage
0,Miner County-Carthage
0,Clearwater
0,Clinton
0,Grafton
0,Green Valley
0,Henden
2,Miner County-Howard
0,Miner County-Howard
0,Miner
0,Redstone
0,Rock Creek
0,Roswell
0,Miner County-Vermillion
0,Vilas
3,Baltic
9,Minnehaha County-Benton
1,Minnehaha County-Brandon
1,Minnehaha County-Brandon
0,Minnehaha County-Buffalo
0,Burk
0,Minnehaha County-Clear Lake
0,Colton
0,Crooks
1,Minnehaha County-Dell Rapids
0,Minnehaha County-Dell Rapids
1,Edison
2,Garretson
0,Grand Meadow
3,Minnehaha County-Hartford
1,Minnehaha County-Hartford
0,Minnehaha County-Highland
0,Minnehaha County-Humboldt
0,Minnehaha County-Humboldt
0,Minnehaha County-Logan
1,Lyons
20,Mapleton
1,Palisade
0,Red Rock
0,Minnehaha County-Sherman
"1,257",Minnehaha County-Sioux Falls
12,Split Rock
1,Sverdrup
0,Taopi
0,Minnehaha County-Valley Springs
0,Minnehaha County-Valley Springs
3,Wall Lake
14,Minnehaha County-Wayne
0,Wellington
1,Alliance
0,Blinsmon
3,Clare
2,Moody County-Colman
1,Moody County-Colman
3,Moody County-Egan
1,Moody County-Egan
0,Moody County-Enterprise
44,Moody County-Flandreau
7,Moody County-Flandreau
1,Fremont
3,Grovena
1,Moody County-Jefferson
2,Lone Rock
1,Moody County-Lynn
2,Riverview
2,Spring Creek
0,Trent
3,Moody County-Union
1,Moody County-Ward
1,Moody County-Ward
0,Batesland
0,East Oglala Lakota
0,West Oglala Lakota
0,Pennington County-Ash
3,Pennington County-Box Elder
0,Pennington County-Castle Butte
0,Cedar Butte
41,Central Pennington
0,Conata
0,Crooked Creek
0,Dalzell Canyon
0,East Central Pennington
0,Pennington County-Fairview
0,Flat Butte
2,Hill City
0,Pennington County-Huron
0,Imlay
0,Keystone
0,Lake Creek
0,Lake Flat
0,Lake Hill
3,Mount Rushmore
1,New Underwood
0,Northeast Pennington
0,Owanka
0,Peno
0,Pennington County-Quinn
0,Pennington County-Quinn
0,Rainy Creek/Cheyenne
110,Rapid City
5,Rapid City East
0,Scenic
0,Shyne
0,Sunnyside
0,Pennington County-Wall
0,Pennington County-Wasta
0,Pennington County-Wasta
3,West Pennington
0,Ada
0,Perkins County-Antelope
0,Perkins County-Barrett
0,Beck-Highland
0,Perkins County-Bison
0,Perkins County-Bison
0,Burdick
0,Cash
0,Perkins County-Castle Butte
0,Central Perkins
0,Chance
0,Chaudoin
0,Perkins County-Clark
0,De Witt
0,Duck Creek
0,Duell
0,Englewood
0,Flat Creek
0,Perkins County-Foster
0,Fredlund
0,Glendo
0,Grand River
0,Hall
0,Horse Creek
0,Perkins County-Jones
0,Perkins County-Lemmon
0,Perkins County-Liberty
0,Perkins County-Lincoln
0,Lodgepole
0,Perkins County-Lone Tree
0,Maltby
0,Marshfield
0,Perkins County-Martin
0,Meadow
0,Moreau
0,Northeast Perkins
0,Plateau
0,Perkins County-Pleasant Valley
0,Rainbow
0,Rockford
0,Scotch Cap
0,Sidney
0,South Perkins
0,Strool
0,Trail
0,Vail
0,Viking
0,Vrooman
0,Wells
0,White Butte
0,White Hill
0,Perkins County-Wilson
0,Central Potter
0,East Potter
0,Gettysburg
0,Hoven
0,Lebanon
0,Tolstoy
0,West Potter
0,Agency
0,Alto
0,Becker
0,Bossko
0,Roberts County-Bryant
0,Claire City
0,Corona
0,Dry Wood Lake
0,Easter
0,Roberts County-Enterprise
0,Roberts County-Garfield
0,Geneseo
3,Goodwill
1,Roberts County-Grant
0,Harmon
0,Hart
0,Roberts County-Lake
0,Roberts County-Lawrence
0,Lee
0,Lien
0,Lockwood
1,Long Hollow
0,Minnesota
0,New Effington
1,Roberts County-Norway
0,One Road
1,Roberts County-Ortley
1,Roberts County-Ortley
0,Peever
0,Rosholt
8,Roberts County-Sisseton
1,Roberts County-Sisseton
0,Roberts County-Springdale
0,Spring Grove
5,Roberts County-Summit
1,Roberts County-Summit
0,Roberts County-Victor
0,Roberts County-White Rock
0,Roberts County-White Rock
0,Wilmot
0,Sanborn County-Afton
0,Artesian
0,Benedict
0,Sanborn County-Butler
0,Diana
0,Elliott
0,Floyd
0,Sanborn County-Jackson
0,Sanborn County-Letcher
0,Sanborn County-Letcher
0,Sanborn County-Logan
0,Oneida
0,Ravenna
0,Silver Creek
0,Twin Lake
0,Sanborn County-Union
0,Sanborn County-Warren
0,Sanborn County-Woonsocket
0,Sanborn County-Woonsocket
0,Spink County-Antelope
0,Ashton
0,Athol
0,Belle Plaine
0,Spink County-Belmont
0,Spink County-Benton
0,Beotia
0,Brentford
0,Spink County-Buffalo
1,Capitola
0,Spink County-Clifton
0,Spink County-Conde
0,Spink County-Conde
0,Cornwall
0,Crandon
0,Doland
0,Exline
0,Spink County-Frankfort
0,Spink County-Frankfort
0,Spink County-Garfield
0,Great Bend
0,Groveland
0,Spink County-Harmony
0,Harrison
0,Spink County-Jefferson
0,Spink County-Lake
0,La Prairie
0,Spink County-Lincoln
0,Lodi
0,Spink County-Mellette
0,Spink County-Mellette
0,Spink County-Northville
0,Spink County-Northville
0,Olean
0,Spink County-Prairie Center
4,Spink County-Redfield
1,Spink County-Redfield
0,Richfield
0,Spring
0,Sumner
0,Tetonka
0,Three Rivers
0,Spink County-Tulare
0,Spink County-Tulare
0,Spink County-Turton
0,Spink County-Turton
0,Spink County-Union
0,Fort Pierre
0,Stanley County-Lower Brule
0,North Stanley
0,South Stanley
0,Agar
0,East Sully
0,Onida
0,West Sully
3,East Todd
1,Mission
0,St. Francis
1,West Todd
0,Tripp County-Banner
0,Beaver Creek
0,Black
0,Brunson
0,Bull Creek
0,Carter
0,Tripp County-Colome
0,Tripp County-Colome
0,Condon
0,Curlew
0,Dog Ear
0,Elliston
0,Gassman
0,Greenwood
0,Holsclaw
0,Huggins
0,Ideal
0,Irwin
0,Jordan
0,Keyapaha
0,King
0,Tripp County-Lake
1,Lamro
0,Tripp County-Lincoln
0,Lone Star
0,Tripp County-Lone Tree
0,McNeely
0,Millboro
0,New Witten
0,Pahapesto
0,Plainview
0,Tripp County-Pleasant Valley
0,Tripp County-Pleasant View
0,Progressive
0,Rames
0,Tripp County-Rosedale
0,Roseland
0,Star Prairie
0,Tripp County-Star Valley
0,Stewart
0,Sully
0,Tripp County-Taylor
0,Tripp County-Valley
0,Weaver
0,Willow Creek
0,Tripp County-Wilson
5,Winner
0,Witten
0,Wortman
0,Wright
0,Brothersfield
2,Turner County-Centerville
0,Turner County-Centerville
0,Chancellor
2,Childstown
1,Daneville
0,Davis
0,Turner County-Dolton
0,Turner County-Dolton
0,Turner County-Germantown
0,Home
0,Turner County-Hurley
0,Turner County-Hurley
0,Turner County-Irene
3,Turner County-Marion
1,Turner County-Marion
0,Middleton
4,Turner County-Monroe
1,Turner County-Monroe
0,Turner County-Norway
3,Turner County-Parker
1,Turner County-Parker
1,Rosefield
1,Turner County-Salem
1,Turner County-Spring Valley
1,Swan Lake
0,Turner
5,Viborg
0,Union County-Alcester
0,Union County-Alcester
16,Union County-Beresford
6,Big Sioux
0,Big Springs
0,Union County-Brule
0,Civil Bend
1,Union County-Elk Point
0,Union County-Elk Point
1,Emmet
0,Union County-Jefferson
0,Union County-Jefferson
4,North Sioux City
2,Prairie
0,Union County-Richland
0,Sioux Valley
0,Spink
3,Virginia
0,Akaska
0,East Walworth
0,Glenham
0,Java
0,Lowry
3,Mobridge
0,Selby
0,West Walworth
0,Yankton County-Gayville
0,Yankton County-Gayville
0,Yankton County-Irene
1,Jamesville
0,Lesterville
0,Marindahl
0,Mayfield
0,Yankton County-Mission Hill
1,Yankton County-Mission Hill
7,Southeast Yankton
0,Turkey Valley
0,Yankton County-Utica
7,Yankton County-Utica
0,Yankton County-Volin
0,Yankton County-Volin
0,Walshtown
26,West Yankton
124,Yankton
0,Ziebach County-Dupree
0,Ziebach County-Dupree
0,Ziebach County-Eagle Butte
0,North Ziebach
0,South Ziebach
35,Anderson County-District 1
19,Anderson County-District 2
22,Anderson County-District 3
14,Anderson County-District 4
19,Anderson County-District 5
74,Anderson County-District 6
81,Anderson County-District 7
87,Anderson County-District 8
27,Bedford County-District 1
84,Bedford County-District 2
41,Bedford County-District 3
89,Bedford County-District 4
76,Bedford County-District 5
104,Bedford County-District 6
123,Bedford County-District 7
114,Bedford County-District 8
124,Bedford County-District 9
1,Benton County-District 1
1,Benton County-District 2
1,Benton County-District 3
1,Benton County-District 4
2,Benton County-District 5
0,Benton County-District 6
4,Bledsoe County-District 1
2,Bledsoe County-District 2
6,Bledsoe County-District 3
2,Bledsoe County-District 4
2,Bledsoe County-District 5
7,Bledsoe County-District 6
82,Blount County-District 1
76,Blount County-District 2
100,Blount County-District 3
35,Blount County-District 4
26,Blount County-District 5
64,Blount County-District 6
35,Blount County-District 7
34,Blount County-District 8
67,Blount County-District 9
33,Blount County-District 10
123,Bradley County-District 1
126,Bradley County-District 2
201,Bradley County-District 3
103,Bradley County-District 4
209,Bradley County-District 5
122,Bradley County-District 6
177,Bradley County-District 7
25,Campbell County-District 1
24,Campbell County-District 2
19,Campbell County-District 3
13,Campbell County-District 4
3,Campbell County-District 5
7,Cannon County-District 1
7,Cannon County-District 2
7,Cannon County-District 3
4,Cannon County-District 4
3,Cannon County-District 5
2,Carroll County-District 1
4,Carroll County-District 2
0,Carroll County-District 3
1,Carroll County-District 4
5,Carroll County-District 5
2,Carroll County-District 6
3,Carroll County-District 7
5,Carroll County-District 8
8,Carroll County-District 9
7,Carter County-District 1
7,Carter County-District 2
19,Carter County-District 3
6,Carter County-District 4
36,Carter County-District 5
6,Carter County-District 6
14,Carter County-District 7
6,Carter County-District 8
34,Cheatham County-District 1
32,Cheatham County-District 2
14,Cheatham County-District 3
20,Cheatham County-District 4
19,Cheatham County-District 5
14,Cheatham County-District 6
1,Chester County-District 1
1,Chester County-District 2
2,Chester County-District 3
2,Chester County-District 4
3,Chester County-District 5
2,Chester County-District 6
1,Claiborne County-District 1
0,Claiborne County-District 2
0,Claiborne County-District 3
1,Claiborne County-District 4
1,Claiborne County-District 5
3,Claiborne County-District 6
1,Claiborne County-District 7
0,Claiborne County-District 8
2,Claiborne County-District 9
0,Clay County-District 1
5,Clay County-District 2
0,Clay County-District 3
2,Clay County-District 4
0,Clay County-District 5
13,Cocke County-District 1
7,Cocke County-District 2
13,Cocke County-District 3
23,Cocke County-District 4
9,Cocke County-District 5
20,Cocke County-District 6
22,Cocke County-District 7
19,Coffee County-District 1
19,Coffee County-District 2
30,Coffee County-District 3
21,Coffee County-District 4
3,Coffee County-District 5
12,Coffee County-District 6
22,Coffee County-District 7
26,Coffee County-District 8
16,Coffee County-District 9
8,Coffee County-District 10
25,Coffee County-District 11
19,Coffee County-District 12
14,Coffee County-District 13
15,Coffee County-District 14
10,Coffee County-District 15
9,Coffee County-District 16
10,Coffee County-District 17
8,Coffee County-District 18
8,Coffee County-District 19
10,Coffee County-District 20
9,Coffee County-District 21
4,Crockett County-District 1
3,Crockett County-District 2
5,Crockett County-District 3
10,Crockett County-District 4
6,Crockett County-District 5
5,Crockett County-District 6
11,Crockett County-District 7
11,Crockett County-District 8
8,Crockett County-District 9
4,Crockett County-District 10
6,Crockett County-District 11
10,Crockett County-District 12
26,Cumberland County-District 1
27,Cumberland County-District 2
19,Cumberland County-District 3
15,Cumberland County-District 4
2,Cumberland County-District 5
7,Cumberland County-District 6
22,Cumberland County-District 7
11,Cumberland County-District 8
5,Cumberland County-District 9
88,Davidson County-District 1
219,Davidson County-District 2
250,Davidson County-District 3
508,Davidson County-District 4
199,Davidson County-District 5
106,Davidson County-District 6
107,Davidson County-District 7
184,Davidson County-District 8
570,Davidson County-District 9
333,Davidson County-District 10
134,Davidson County-District 11
327,Davidson County-District 12
"1,092",Davidson County-District 13
307,Davidson County-District 14
529,Davidson County-District 15
"1,018",Davidson County-District 16
358,Davidson County-District 17
32,Davidson County-District 18
145,Davidson County-District 19
289,Davidson County-District 20
181,Davidson County-District 21
117,Davidson County-District 22
71,Davidson County-District 23
181,Davidson County-District 24
37,Davidson County-District 25
"1,031",District 26
"1,037",District 27
"1,423",District 28
"1,551",District 29
"1,300",District 30
"1,432",District 31
"2,079",District 32
"1,678",District 33
31,District 34
113,District 35
0,Decatur County-District 1
0,Decatur County-District 2
0,Decatur County-District 3
0,Decatur County-District 4
1,Decatur County-District 5
1,Decatur County-District 6
1,Decatur County-District 7
1,Decatur County-District 8
1,Decatur County-District 9
2,DeKalb County-District 1
4,DeKalb County-District 2
