category,casecount,subcounty,county,state
subcounty,0,Rose,Waushara County,Wisconsin
subcounty,0,Vivian,Lyman County,South Dakota
subcounty,0,West Lyman,Lyman County,South Dakota
subcounty,0,McCook County-Benton,McCook County,South Dakota
subcounty,0,McCook County-Bridgewater,McCook County,South Dakota
subcounty,0,McCook County-Bridgewater,McCook County,South Dakota
subcounty,0,Brookfield,Orange County,Vermont
subcounty,1,McCook County-Canistota,McCook County,South Dakota
subcounty,0,McCook County-Canistota,McCook County,South Dakota
subcounty,0,McCook County-Emery,McCook County,South Dakota
subcounty,0,McCook County-Grant,McCook County,South Dakota
subcounty,0,Greenland,McCook County,South Dakota
subcounty,0,McCook County-Jefferson,McCook County,South Dakota
subcounty,1,McCook County-Montrose,McCook County,South Dakota
subcounty,0,McCook County-Montrose,McCook County,South Dakota
subcounty,0,McCook County-Pearl,McCook County,South Dakota
subcounty,0,Ramsey,McCook County,South Dakota
subcounty,0,McCook County-Richland,McCook County,South Dakota
subcounty,2,McCook County-Salem,McCook County,South Dakota
subcounty,0,McCook County-Salem,McCook County,South Dakota
subcounty,0,Spencer,McCook County,South Dakota
subcounty,2,McCook County-Spring Valley,McCook County,South Dakota
subcounty,0,Sun Prairie,McCook County,South Dakota
subcounty,0,McCook County-Union,McCook County,South Dakota
subcounty,0,Carl,McPherson County,South Dakota
subcounty,0,Central McPherson,McPherson County,South Dakota
subcounty,0,McPherson County-Eureka,McPherson County,South Dakota
subcounty,0,Hillsview,McPherson County,South Dakota
subcounty,0,Hoffman,McPherson County,South Dakota
subcounty,1,McPherson County-Leola,McPherson County,South Dakota
subcounty,0,Long Lake,McPherson County,South Dakota
subcounty,0,Wachter,McPherson County,South Dakota
subcounty,0,Wacker,McPherson County,South Dakota
subcounty,0,Weber,McPherson County,South Dakota
subcounty,0,West McPherson,McPherson County,South Dakota
subcounty,0,Wetonka,McPherson County,South Dakota
subcounty,0,Britton,Marshall County,South Dakota
subcounty,0,Marshall County-Buffalo,Marshall County,South Dakota
subcounty,0,Marshall County-Dayton,Marshall County,South Dakota
subcounty,1,Dumarce,Marshall County,South Dakota
subcounty,0,Marshall County-Eden,Marshall County,South Dakota
subcounty,0,Marshall County-Eden,Marshall County,South Dakota
subcounty,0,Fort,Marshall County,South Dakota
subcounty,0,Marshall County-Hamilton,Marshall County,South Dakota
subcounty,0,Hickman,Marshall County,South Dakota
subcounty,2,La Belle,Marshall County,South Dakota
subcounty,0,Marshall County-Lake,Marshall County,South Dakota
subcounty,0,Lake City,Marshall County,South Dakota
subcounty,0,Langford,Marshall County,South Dakota
subcounty,0,Lowell,Orleans County,Vermont
subcounty,1,McKinley,Marshall County,South Dakota
subcounty,0,Marshall County-Miller,Marshall County,South Dakota
subcounty,0,Newark,Rock County,Wisconsin
subcounty,0,Newport,Columbia County,Wisconsin
subcounty,0,Nordland,Marshall County,South Dakota
subcounty,0,Marshall County-Pleasant Valley,Marshall County,South Dakota
subcounty,0,Red Iron Lake,Marshall County,South Dakota
subcounty,0,Marshall County-Sisseton,Marshall County,South Dakota
subcounty,0,Stena,Marshall County,South Dakota
subcounty,14,Marshall County-Veblen,Marshall County,South Dakota
subcounty,5,Marshall County-Veblen,Marshall County,South Dakota
subcounty,0,Marshall County-Victor,Marshall County,South Dakota
subcounty,0,Marshall County-Waverly,Marshall County,South Dakota
subcounty,0,Weston,Windsor County,Vermont
subcounty,0,Marshall County-White,Marshall County,South Dakota
subcounty,0,Wismer,Marshall County,South Dakota
subcounty,1,Belle Fourche-Cheyenne Valleys,Meade County,South Dakota
subcounty,0,Meade County-Box Elder,Meade County,South Dakota
subcounty,0,Buffalo Chip,Meade County,South Dakota
subcounty,0,Dakota,Waushara County,Wisconsin
subcounty,0,Meade County-Eagle,Meade County,South Dakota
subcounty,0,Elm Springs,Meade County,South Dakota
subcounty,0,Faith,Meade County,South Dakota
subcounty,0,Meade County-Howard,Meade County,South Dakota
subcounty,0,Lakeside,Douglas County,Wisconsin
subcounty,0,North Meade,Meade County,South Dakota
subcounty,0,Piedmont,Rappahannock County,Virginia
subcounty,0,Smithville,Bastrop County,Texas
subcounty,6,Southwest Meade,Meade County,South Dakota
subcounty,0,Sturgis,Meade County,South Dakota
subcounty,1,Summerset,Meade County,South Dakota
subcounty,0,Meade County-Union,Meade County,South Dakota
subcounty,0,Upper Red Owl,Meade County,South Dakota
subcounty,0,Bad Nation,Mellette County,South Dakota
subcounty,0,Blackpipe,Mellette County,South Dakota
subcounty,0,Butte,Mellette County,South Dakota
subcounty,0,Cedarbutte,Mellette County,South Dakota
subcounty,0,Central Mellette,Mellette County,South Dakota
subcounty,0,Cody,Park County,Wyoming
subcounty,0,Mellette County-Fairview,Mellette County,South Dakota
subcounty,0,Mosher,Mellette County,South Dakota
subcounty,0,New Surprise Valley,Mellette County,South Dakota
subcounty,0,Norris,Mellette County,South Dakota
subcounty,0,Prospect,Mellette County,South Dakota
subcounty,0,Red Fish,Mellette County,South Dakota
subcounty,0,Ring Thunder,Mellette County,South Dakota
subcounty,0,Mellette County-Riverside,Mellette County,South Dakota
subcounty,0,Rocky Ford,Mellette County,South Dakota
subcounty,0,Rosebud,Falls County,Texas
subcounty,0,Running Bird,Mellette County,South Dakota
subcounty,0,Surprise Valley,Mellette County,South Dakota
subcounty,0,White River,Ashland County,Wisconsin
subcounty,0,Wood,Wood County,Wisconsin
subcounty,0,Miner County-Adams,Miner County,South Dakota
subcounty,0,Beaver,Nicholas County,West Virginia
subcounty,0,Belleview,Miner County,South Dakota
subcounty,0,Miner County-Canova,Miner County,South Dakota
subcounty,0,Miner County-Canova,Miner County,South Dakota
subcounty,0,Miner County-Carthage,Miner County,South Dakota
subcounty,0,Miner County-Carthage,Miner County,South Dakota
subcounty,0,Clearwater,Miner County,South Dakota
subcounty,0,Clinton,Miner County,South Dakota
subcounty,0,Grafton,Windham County,Vermont
subcounty,0,Green Valley,Miner County,South Dakota
subcounty,0,Henden,Miner County,South Dakota
subcounty,2,Miner County-Howard,Miner County,South Dakota
subcounty,0,Miner County-Howard,Miner County,South Dakota
subcounty,0,Miner,Miner County,South Dakota
subcounty,0,Redstone,Miner County,South Dakota
subcounty,0,Rock Creek,Dunn County,Wisconsin
subcounty,0,Roswell,Miner County,South Dakota
subcounty,0,Miner County-Vermillion,Miner County,South Dakota
subcounty,0,Vilas,Langlade County,Wisconsin
subcounty,3,Baltic,Minnehaha County,South Dakota
subcounty,9,Minnehaha County-Benton,Minnehaha County,South Dakota
subcounty,1,Minnehaha County-Brandon,Minnehaha County,South Dakota
subcounty,1,Minnehaha County-Brandon,Minnehaha County,South Dakota
subcounty,0,Minnehaha County-Buffalo,Minnehaha County,South Dakota
subcounty,0,Burk,Minnehaha County,South Dakota
subcounty,0,Minnehaha County-Clear Lake,Minnehaha County,South Dakota
subcounty,0,Colton,Minnehaha County,South Dakota
subcounty,0,Crooks,Minnehaha County,South Dakota
subcounty,1,Minnehaha County-Dell Rapids,Minnehaha County,South Dakota
subcounty,0,Minnehaha County-Dell Rapids,Minnehaha County,South Dakota
subcounty,1,Edison,Minnehaha County,South Dakota
subcounty,2,Garretson,Minnehaha County,South Dakota
subcounty,0,Grand Meadow,Minnehaha County,South Dakota
subcounty,3,Minnehaha County-Hartford,Minnehaha County,South Dakota
subcounty,1,Minnehaha County-Hartford,Minnehaha County,South Dakota
subcounty,0,Minnehaha County-Highland,Minnehaha County,South Dakota
subcounty,0,Minnehaha County-Humboldt,Minnehaha County,South Dakota
subcounty,0,Minnehaha County-Humboldt,Minnehaha County,South Dakota
subcounty,0,Minnehaha County-Logan,Minnehaha County,South Dakota
subcounty,1,Lyons,Walworth County,Wisconsin
subcounty,20,Mapleton,Minnehaha County,South Dakota
subcounty,1,Palisade,Minnehaha County,South Dakota
subcounty,0,Red Rock,Minnehaha County,South Dakota
subcounty,0,Minnehaha County-Sherman,Minnehaha County,South Dakota
subcounty,1257,Minnehaha County-Sioux Falls,Minnehaha County,South Dakota
subcounty,12,Split Rock,Minnehaha County,South Dakota
subcounty,1,Sverdrup,Minnehaha County,South Dakota
subcounty,0,Taopi,Minnehaha County,South Dakota
subcounty,0,Minnehaha County-Valley Springs,Minnehaha County,South Dakota
subcounty,0,Minnehaha County-Valley Springs,Minnehaha County,South Dakota
subcounty,3,Wall Lake,Minnehaha County,South Dakota
subcounty,14,Minnehaha County-Wayne,Minnehaha County,South Dakota
subcounty,0,Wellington,Monroe County,Wisconsin
subcounty,1,Alliance,Moody County,South Dakota
subcounty,0,Blinsmon,Moody County,South Dakota
subcounty,3,Clare,Moody County,South Dakota
subcounty,2,Moody County-Colman,Moody County,South Dakota
subcounty,1,Moody County-Colman,Moody County,South Dakota
subcounty,3,Moody County-Egan,Moody County,South Dakota
subcounty,1,Moody County-Egan,Moody County,South Dakota
subcounty,0,Moody County-Enterprise,Moody County,South Dakota
subcounty,44,Moody County-Flandreau,Moody County,South Dakota
subcounty,7,Moody County-Flandreau,Moody County,South Dakota
subcounty,1,Fremont,Moody County,South Dakota
subcounty,3,Grovena,Moody County,South Dakota
subcounty,1,Moody County-Jefferson,Moody County,South Dakota
subcounty,2,Lone Rock,Richland County,Wisconsin
subcounty,1,Moody County-Lynn,Moody County,South Dakota
subcounty,2,Riverview,Oconto County,Wisconsin
subcounty,2,Spring Creek,Moody County,South Dakota
subcounty,0,Trent,Moody County,South Dakota
subcounty,3,Moody County-Union,Moody County,South Dakota
subcounty,1,Moody County-Ward,Moody County,South Dakota
subcounty,1,Moody County-Ward,Moody County,South Dakota
subcounty,0,Batesland,Oglala Lakota County,South Dakota
subcounty,0,East Oglala Lakota,Oglala Lakota County,South Dakota
subcounty,0,West Oglala Lakota,Oglala Lakota County,South Dakota
subcounty,0,Pennington County-Ash,Pennington County,South Dakota
subcounty,3,Pennington County-Box Elder,Pennington County,South Dakota
subcounty,0,Pennington County-Castle Butte,Pennington County,South Dakota
subcounty,0,Cedar Butte,Pennington County,South Dakota
subcounty,41,Central Pennington,Pennington County,South Dakota
subcounty,0,Conata,Pennington County,South Dakota
subcounty,0,Crooked Creek,Pennington County,South Dakota
subcounty,0,Dalzell Canyon,Pennington County,South Dakota
subcounty,0,East Central Pennington,Pennington County,South Dakota
subcounty,0,Pennington County-Fairview,Pennington County,South Dakota
subcounty,0,Flat Butte,Pennington County,South Dakota
subcounty,2,Hill City,Pennington County,South Dakota
subcounty,0,Pennington County-Huron,Pennington County,South Dakota
subcounty,0,Imlay,Pennington County,South Dakota
subcounty,0,Keystone,Bayfield County,Wisconsin
subcounty,0,Lake Creek,Pennington County,South Dakota
subcounty,0,Lake Flat,Pennington County,South Dakota
subcounty,0,Lake Hill,Pennington County,South Dakota
subcounty,3,Mount Rushmore,Pennington County,South Dakota
subcounty,1,New Underwood,Pennington County,South Dakota
subcounty,0,Northeast Pennington,Pennington County,South Dakota
subcounty,0,Owanka,Pennington County,South Dakota
subcounty,0,Peno,Pennington County,South Dakota
subcounty,0,Pennington County-Quinn,Pennington County,South Dakota
subcounty,0,Pennington County-Quinn,Pennington County,South Dakota
subcounty,0,Rainy Creek/Cheyenne,Pennington County,South Dakota
subcounty,110,Rapid City,Pennington County,South Dakota
subcounty,5,Rapid City East,Pennington County,South Dakota
subcounty,0,Scenic,Pennington County,South Dakota
subcounty,0,Shyne,Pennington County,South Dakota
subcounty,0,Sunnyside,Yakima County,Washington
subcounty,0,Pennington County-Wall,Pennington County,South Dakota
subcounty,0,Pennington County-Wasta,Pennington County,South Dakota
subcounty,0,Pennington County-Wasta,Pennington County,South Dakota
subcounty,3,West Pennington,Pennington County,South Dakota
subcounty,0,Ada,Perkins County,South Dakota
subcounty,0,Perkins County-Antelope,Perkins County,South Dakota
subcounty,0,Perkins County-Barrett,Perkins County,South Dakota
subcounty,0,Beck-Highland,Perkins County,South Dakota
subcounty,0,Perkins County-Bison,Perkins County,South Dakota
subcounty,0,Perkins County-Bison,Perkins County,South Dakota
subcounty,0,Burdick,Perkins County,South Dakota
subcounty,0,Cash,Perkins County,South Dakota
subcounty,0,Perkins County-Castle Butte,Perkins County,South Dakota
subcounty,0,Central Perkins,Perkins County,South Dakota
subcounty,0,Chance,Perkins County,South Dakota
subcounty,0,Chaudoin,Perkins County,South Dakota
subcounty,0,Perkins County-Clark,Perkins County,South Dakota
subcounty,0,De Witt,Perkins County,South Dakota
subcounty,0,Duck Creek,Perkins County,South Dakota
subcounty,0,Duell,Perkins County,South Dakota
subcounty,0,Englewood,Perkins County,South Dakota
subcounty,0,Flat Creek,Perkins County,South Dakota
subcounty,0,Perkins County-Foster,Perkins County,South Dakota
subcounty,0,Fredlund,Perkins County,South Dakota
subcounty,0,Glendo,Platte County,Wyoming
subcounty,0,Grand River,Perkins County,South Dakota
subcounty,0,Hall,Perkins County,South Dakota
subcounty,0,Horse Creek,Perkins County,South Dakota
subcounty,0,Perkins County-Jones,Perkins County,South Dakota
subcounty,0,Perkins County-Lemmon,Perkins County,South Dakota
subcounty,0,Perkins County-Liberty,Perkins County,South Dakota
subcounty,0,Perkins County-Lincoln,Perkins County,South Dakota
subcounty,0,Lodgepole,Perkins County,South Dakota
subcounty,0,Perkins County-Lone Tree,Perkins County,South Dakota
subcounty,0,Maltby,Snohomish County,Washington
subcounty,0,Marshfield,Washington County,Vermont
subcounty,0,Perkins County-Martin,Perkins County,South Dakota
subcounty,0,Meadow,Terry County,Texas
subcounty,0,Moreau,Perkins County,South Dakota
subcounty,0,Northeast Perkins,Perkins County,South Dakota
subcounty,0,Plateau,Fayette County,West Virginia
subcounty,0,Perkins County-Pleasant Valley,Perkins County,South Dakota
subcounty,0,Rainbow,Perkins County,South Dakota
subcounty,0,Rockford,Spokane County,Washington
subcounty,0,Scotch Cap,Perkins County,South Dakota
subcounty,0,Sidney,Perkins County,South Dakota
subcounty,0,South Perkins,Perkins County,South Dakota
subcounty,0,Strool,Perkins County,South Dakota
subcounty,0,Trail,Perkins County,South Dakota
subcounty,0,Vail,Perkins County,South Dakota
subcounty,0,Viking,Perkins County,South Dakota
subcounty,0,Vrooman,Perkins County,South Dakota
subcounty,0,Wells,Monroe County,Wisconsin
subcounty,0,White Butte,Perkins County,South Dakota
subcounty,0,White Hill,Perkins County,South Dakota
subcounty,0,Perkins County-Wilson,Perkins County,South Dakota
subcounty,0,Central Potter,Potter County,South Dakota
subcounty,0,East Potter,Potter County,South Dakota
subcounty,0,Gettysburg,Potter County,South Dakota
subcounty,0,Hoven,Potter County,South Dakota
subcounty,0,Lebanon,Russell County,Virginia
subcounty,0,Tolstoy,Potter County,South Dakota
subcounty,0,West Potter,Potter County,South Dakota
subcounty,0,Agency,Roberts County,South Dakota
subcounty,0,Alto,Fond du Lac County,Wisconsin
subcounty,0,Becker,Roberts County,South Dakota
subcounty,0,Bossko,Roberts County,South Dakota
subcounty,0,Roberts County-Bryant,Roberts County,South Dakota
subcounty,0,Claire City,Roberts County,South Dakota
subcounty,0,Corona,Roberts County,South Dakota
subcounty,0,Dry Wood Lake,Roberts County,South Dakota
subcounty,0,Easter,Roberts County,South Dakota
subcounty,0,Roberts County-Enterprise,Roberts County,South Dakota
subcounty,0,Roberts County-Garfield,Roberts County,South Dakota
subcounty,0,Geneseo,Roberts County,South Dakota
subcounty,3,Goodwill,Roberts County,South Dakota
subcounty,1,Roberts County-Grant,Roberts County,South Dakota
subcounty,0,Harmon,Roberts County,South Dakota
subcounty,0,Hart,Castro County,Texas
subcounty,0,Roberts County-Lake,Roberts County,South Dakota
subcounty,0,Roberts County-Lawrence,Roberts County,South Dakota
subcounty,0,Lee,Mingo County,West Virginia
subcounty,0,Lien,Roberts County,South Dakota
subcounty,0,Lockwood,Roberts County,South Dakota
subcounty,1,Long Hollow,Roberts County,South Dakota
subcounty,0,Minnesota,Roberts County,South Dakota
